date,id,municipio,total_obitos_munres
2020-07-10,2,ADUSTINA,1
2020-07-10,3,AGUA FRIA,1
2020-07-10,4,AIQUARA,1
2020-07-10,5,ALAGOINHAS,15
2020-07-10,6,ALCOBACA,1
2020-07-10,7,ALMADINA,1
2020-07-10,8,AMARGOSA,3
2020-07-10,9,AMELIA RODRIGUES,1
2020-07-10,10,ANAGE,1
2020-07-10,11,ANDORINHA,1
2020-07-10,12,APORA,2
2020-07-10,13,ARACI,3
2020-07-10,14,ARATUIPE,1
2020-07-10,15,AURELINO LEAL,1
2020-07-10,16,BARRA DO CHOCA,2
2020-07-10,17,BARREIRAS,6
2020-07-10,18,BARRO PRETO,2
2020-07-10,19,BELMONTE,1
2020-07-10,20,BRUMADO,3
2020-07-10,21,BUERAREMA,9
2020-07-10,22,CABACEIRAS DO PARAGUACU,1
2020-07-10,23,CACHOEIRA,1
2020-07-10,24,CACULE*,1
2020-07-10,25,CAIRU,2
2020-07-10,26,CALDEIRAO GRANDE,1
2020-07-10,27,CAMACAN,11
2020-07-10,28,CAMACARI*,34
2020-07-10,29,CAMAMU*,4
2020-07-10,30,CAMPO ALEGRE DE LOURDES,2
2020-07-10,31,CAMPO FORMOSO,1
2020-07-10,32,CANAVIEIRAS,3
2020-07-10,33,CANDEIAS*,25
2020-07-10,34,CANDIDO SALES,3
2020-07-10,35,CANSANCAO,2
2020-07-10,36,CANUDOS,2
2020-07-10,37,CAPIM GROSSO,4
2020-07-10,38,CARDEAL DA SILVA,1
2020-07-10,39,CASA NOVA,5
2020-07-10,40,CASTRO ALVES,1
2020-07-10,41,CATU,3
2020-07-10,42,CICERO DANTAS,1
2020-07-10,43,COARACI,4
2020-07-10,44,CONCEICAO DA FEIRA,2
2020-07-10,45,CONDE,4
2020-07-10,46,CRISOPOLIS,1
2020-07-10,47,CRUZ DAS ALMAS,3
2020-07-10,48,DARIO MEIRA,2
2020-07-10,49,DIAS DAVILA,13
2020-07-10,50,EUCLIDES DA CUNHA,1
2020-07-10,51,EUNAPOLIS,18
2020-07-10,52,FEIRA DE SANTANA,61
2020-07-10,53,FILADELFIA,2
2020-07-10,54,FLORESTA AZUL,1
2020-07-10,55,GANDU,14
2020-07-10,56,GLORIA,3
2020-07-10,57,GONGOGI,2
2020-07-10,58,GOVERNADOR MANGABEIRA,1
2020-07-10,59,GUARATINGA,2
2020-07-10,60,IACU,4
2020-07-10,61,IBICARAI,3
2020-07-10,62,IBIRAPITANGA,3
2020-07-10,63,IBIRAPUA,1
2020-07-10,64,IBIRATAIA,2
2020-07-10,65,IBITIARA,1
2020-07-10,66,IBOTIRAMA,1
2020-07-10,67,ICHU,1
2020-07-10,68,IGAPORA,1
2020-07-10,69,IGRAPIUNA,1
2020-07-10,70,IGUAI,3
2020-07-10,71,ILHEUS,62
2020-07-10,72,INHAMBUPE,2
2020-07-10,73,IPIAU *,10
2020-07-10,74,IPIRA,3
2020-07-10,75,IRARA,1
2020-07-10,76,IRECE,2
2020-07-10,77,ITABELA,1
2020-07-10,78,ITABERABA,11
2020-07-10,79,ITABUNA,76
2020-07-10,80,ITACARE,3
2020-07-10,81,ITAGIBA,3
2020-07-10,82,ITAJUIPE,6
2020-07-10,83,ITAMARAJU,13
2020-07-10,84,ITANAGRA,2
2020-07-10,85,ITANHEM,2
2020-07-10,86,ITAPARICA,4
2020-07-10,87,ITAPE,2
2020-07-10,88,ITAPEBI,1
2020-07-10,89,ITAPETINGA,8
2020-07-10,90,ITAPICURU,1
2020-07-10,91,ITAPITANGA,1
2020-07-10,92,ITARANTIM,1
2020-07-10,93,ITATIM*,3
2020-07-10,94,ITIUBA*,1
2020-07-10,95,ITORORO,1
2020-07-10,96,ITUACU,1
2020-07-10,97,ITUBERA,5
2020-07-10,98,JACOBINA,1
2020-07-10,99,JAGUARIPE,2
2020-07-10,100,JANDAIRA,1
2020-07-10,101,JEQUIE,39
2020-07-10,102,JITAUNA,2
2020-07-10,103,JOAO DOURADO,2
2020-07-10,104,JUAZEIRO,33
2020-07-10,105,LAFAIETE COUTINHO,1
2020-07-10,106,LAURO DE FREITAS,51
2020-07-10,107,LUIS EDUARDO MAGALHAES,3
2020-07-10,108,MACARANI,1
2020-07-10,109,MADRE DE DEUS,3
2020-07-10,110,MANOEL VITORINO,1
2020-07-10,111,MANSIDAO,1
2020-07-10,112,MARACAS,2
2020-07-10,113,MARAGOGIPE,4
2020-07-10,114,MARAU,2
2020-07-10,115,MATA DE SAO JOAO,1
2020-07-10,116,MEDEIROS NETO,1
2020-07-10,117,MIGUEL CALMON,1
2020-07-10,118,MILAGRES,1
2020-07-10,119,MIRANTE,1
2020-07-10,120,MONTE SANTO,2
2020-07-10,121,MORPARA,2
2020-07-10,122,MUCURI,4
2020-07-10,123,MULUNGU DO MORRO,1
2020-07-10,124,MUNDO NOVO*,1
2020-07-10,125,MURITIBA,1
2020-07-10,126,NAZARE,3
2020-07-10,127,NILO PECANHA,1
2020-07-10,128,NOVA FATIMA,1
2020-07-10,129,NOVA IBIA,2
2020-07-10,130,NOVA VICOSA,3
2020-07-10,131,PARAMIRIM,1
2020-07-10,132,PARIPIRANGA,1
2020-07-10,133,PAU BRASIL,4
2020-07-10,134,PAULO AFONSO,8
2020-07-10,135,POCOES,2
2020-07-10,136,POJUCA,2
2020-07-10,137,PONTO NOVO,1
2020-07-10,138,PORTO SEGURO,4
2020-07-10,139,PRADO,3
2020-07-10,140,PRESIDENTE JANIO QUADROS,1
2020-07-10,141,PRESIDENTE TANCREDO NEVES,3
2020-07-10,142,QUEIMADAS,1
2020-07-10,143,QUIJINGUE,1
2020-07-10,144,REMANSO,1
2020-07-10,145,RIACHAO DO JACUIPE,2
2020-07-10,146,RIBEIRA DO POMBAL,1
2020-07-10,147,RIO DO PIRES,1
2020-07-10,148,RUY BARBOSA,1
2020-07-10,149,SALINAS DA MARGARIDA,1
2020-07-10,150,SALVADOR*,1391
2020-07-10,151,SANTA BARBARA,2
2020-07-10,152,SANTA CRUZ CABRALIA,2
2020-07-10,153,SANTA CRUZ DA VITORIA,1
2020-07-10,154,SANTA INES,1
2020-07-10,155,SANTA RITA DE CASSIA,1
2020-07-10,156,SANTA TERESINHA,1
2020-07-10,157,SANTALUZ,3
2020-07-10,158,SANTO AMARO,6
2020-07-10,159,SANTO ANTONIO DE JESUS,10
2020-07-10,160,SANTO ESTEVAO,1
2020-07-10,161,SAO FELIX,1
2020-07-10,162,SAO FRANCISCO DO CONDE,6
2020-07-10,163,SAO GONCALO DOS CAMPOS,3
2020-07-10,164,SAO JOSE DA VITORIA,1
2020-07-10,165,SAO JOSE DO JACUIPE,1
2020-07-10,166,SAO SEBASTIAO DO PASSE,7
2020-07-10,167,SAUBARA,3
2020-07-10,168,SEABRA,2
2020-07-10,169,SENHOR DO BONFIM,1
2020-07-10,170,SENTO SE,2
2020-07-10,171,SERRA PRETA,1
2020-07-10,172,SERRINHA,5
2020-07-10,173,SIMOES FILHO,36
2020-07-10,174,SOBRADINHO,10
2020-07-10,175,TANQUINHO,1
2020-07-10,176,TEIXEIRA DE FREITAS,27
2020-07-10,177,TERRA NOVA,1
2020-07-10,178,TUCANO,1
2020-07-10,179,UBAIRA,1
2020-07-10,180,UBAITABA,4
2020-07-10,181,UBATA,2
2020-07-10,182,UNA,1
2020-07-10,183,URANDI,2
2020-07-10,184,URUCUCA *,14
2020-07-10,185,UTINGA,1
2020-07-10,186,VALENCA,22
2020-07-10,187,VALENTE,3
2020-07-10,188,VARZEA DA ROCA,1
2020-07-10,189,VARZEDO,2
2020-07-10,190,VERA CRUZ,5
2020-07-10,191,VEREDA,1
2020-07-10,192,VITORIA DA CONQUISTA,22
2020-07-10,193,WENCESLAU GUIMARAES,3
2020-07-10,194,XIQUE-XIQUE,1
2020-07-10,195,CEARA/FORTALEZA,1
2020-07-10,196,MINAS GERAIS/JORDANIA,1
2020-07-10,197,PERNAMBUCO/AFRANIO,1
2020-07-10,198,PERNAMBUCO/PETROLINA,2
2020-07-10,199,RIO DE JANEIRO/RIO DE JANEIRO,1
2020-07-10,200,RIO GRANDE DO SUL/CAXIAS DO SUL,1
2020-07-10,201,SAO PAULO/SAO PAULO,1
2020-07-10,202,TOCANTINS/NOVA ROSALANDIA*,1
2020-07-10,1,ALAGOINHAS,14
